angle,img_file,label
-0.0007080547511577606,image000034755.png,0
-0.003298577386885881,image000025386.png,0
0.0011147476034238935,image000044755.png,0
-0.0026022791862487793,image000047062.png,0
-0.00129826704505831,image000016613.png,0
0.001368066994473338,image000086163.png,0
-0.00801154412329197,image000048184.png,0
0.0019788919016718864,image000010629.png,0
7.211946649476884e-05,image000009438.png,0
0.004809446167200804,image000018313.png,0
0.007367169484496115,image000060982.png,0
0.0002627902431413532,image000086165.png,0
0.0019487757235765455,image000009003.png,0
0.0012881801230832934,image000036099.png,0
-0.0003302362165413797,image000056111.png,0
-5.814913311041892e-05,image000008002.png,0
0.003092183731496334,image000030999.png,0
0.006264076568186283,image000024920.png,0
0.002066805958747864,image000042302.png,0
0.002903860993683338,image000028412.png,0
-0.0029212231747806072,image000020654.png,0
0.0022127437405288215,image000066653.png,0
-0.0005328076076693833,image000004545.png,0
0.00011017825454473495,image000033102.png,0
0.002908024936914444,image000078023.png,0
-0.000374012510292232,image000033166.png,0
-0.0002951972128357738,image000014141.png,0
6.982171908020973e-05,image000031990.png,0
-0.0006675200420431793,image000035528.png,0
0.0008209820371121168,image000014096.png,0
0.002128756605088711,image000044890.png,0
-0.00017517455853521824,image000049286.png,0
0.002125164959579706,image000085217.png,0
8.780014468356969e-06,image000026698.png,0
0.0022878381423652168,image000035130.png,0
-0.0028500035405159,image000011286.png,0
0.0027012841310352087,image000056781.png,0
0.0005105746677145362,image000027203.png,0
0.0018298402428627012,image000033469.png,0
0.00030840642284601927,image000045557.png,0
0.002551310695707798,image000080318.png,0
-0.0003453381941653788,image000069939.png,0
-0.005114174913614988,image000023431.png,0
-0.0005113770021125673,image000010454.png,0
0.001689217402599752,image000009990.png,0
-0.001042214105837047,image000000342.png,0
0.004222196061164141,image000065694.png,0
0.0036615245044231406,image000017383.png,0
-0.0013952460139989853,image000051411.png,0
0.0016866065561771393,image000035843.png,0
-0.0001356248976662755,image000076426.png,0
-0.00382469967007637,image000065735.png,0
0.0003159322659485042,image000052855.png,0
3.618188929976896e-05,image000001948.png,0
0.0010070446878671646,image000048903.png,0
0.0018449460621923208,image000036109.png,0
0.00028638815274462104,image000063026.png,0
-0.001301377546042204,image000076042.png,0
0.0025554522871971126,image000046156.png,0
-0.002719653770327568,image000051043.png,0
-0.0003199069178663194,image000003099.png,0
-0.002778798341751098,image000008365.png,0
-0.006477899383753537,image000061779.png,0
-0.0025255726650357246,image000049274.png,0
0.00758355576545,image000029856.png,0
0.0017803923692554235,image000081319.png,0
-0.003432873636484146,image000019286.png,0
0.008274171501398087,image000056275.png,0
-0.0008623581379652022,image000013736.png,0
-0.0016533010639250278,image000069262.png,0
0.002465842990204692,image000025302.png,0
-0.00247680745087564,image000073063.png,0
-0.005884902086108922,image000006081.png,0
0.0033745579421520237,image000081475.png,0
0.006485570222139359,image000054457.png,0
0.0026765051297843456,image000027294.png,0
0.0011706736404448748,image000013239.png,0
-0.0009004671592265366,image000045136.png,0
0.0010776894632726908,image000075205.png,0
0.0058915894478559485,image000016246.png,0
0.002512764651328325,image000056684.png,0
0.0006959010497666895,image000045078.png,0
-0.003201916581019759,image000041062.png,0
0.0011817477643489835,image000075534.png,0
-0.003380328882485628,image000071827.png,0
-0.00012914242688566446,image000012872.png,0
0.0003410985227674246,image000043981.png,0
-0.00012102049367967992,image000061766.png,0
-0.0037796981632709503,image000043097.png,0
0.00215825904160738,image000016273.png,0
-2.9363902285695076e-05,image000030582.png,0
0.0037852334789931774,image000023815.png,0
-0.008157143369317055,image000024802.png,0
-0.003598083509132266,image000049140.png,0
0.000711234170012176,image000004526.png,0
-0.001862060860730708,image000080990.png,0
0.009068905375897884,image000057966.png,0
-0.006883446127176285,image000023746.png,0
0.00022679589164908973,image000055468.png,0
-0.0054338518530130395,image000086467.png,0
7.928459672257304e-05,image000019683.png,0
-0.0013265690067782998,image000045148.png,0
-0.005568339489400387,image000072951.png,0
0.0030315853655338287,image000034127.png,0
-0.0007618041709065437,image000045366.png,0
9.912543464452028e-05,image000008650.png,0
-0.00030132930260151625,image000005447.png,0
-0.00331645249389112,image000011539.png,0
-0.00011855272896355018,image000012504.png,0
-0.002958060475066304,image000031444.png,0
0.0009862382430583239,image000004007.png,0
0.0042198728770017615,image000030972.png,0
-0.0019089140696451068,image000083091.png,0
1.4068707059777807e-05,image000018949.png,0
0.0034584044478833675,image000012098.png,0
-0.0010830421233549714,image000020424.png,0
0.00028882690821774304,image000042427.png,0
-0.003915966954082251,image000079494.png,0
-0.00938574969768524,image000030507.png,0
-0.002612778916954994,image000076754.png,0
-0.0027282186783850197,image000081212.png,0
0.0023835969623178244,image000080044.png,0
-0.0005760800559073688,image000075276.png,0
-0.0036195414140820495,image000000939.png,0
0.003402136266231537,image000029404.png,0
-0.0043170265853405,image000036594.png,0
-0.003612665692344308,image000075887.png,0
0.0007316693663597107,image000005511.png,0
0.008740311488509178,image000049244.png,0
0.003563655307516456,image000085047.png,0
0.0003356139059178531,image000001853.png,0
0.0030704233795404434,image000035393.png,0
-0.0003722662222571671,image000004853.png,0
0.0001753254036884755,image000016492.png,0
0.003489978611469269,image000070554.png,0
0.0008117165416479111,image000017113.png,0
-0.0015148876700550316,image000011861.png,0
-0.0035308972001075745,image000016910.png,0
0.0006793915526941419,image000003820.png,0
-0.00014446518616750836,image000040241.png,0
-0.00057620694860816,image000031061.png,0
0.0033989180810749526,image000066994.png,0
0.0013217367231845856,image000046037.png,0
-0.0005713182035833597,image000074138.png,0
-0.002470239996910095,image000039180.png,0
0.0066519370302557945,image000066764.png,0
-0.0006783639546483755,image000010992.png,0
0.00022438541054725647,image000059866.png,0
-0.0006384418811649084,image000007777.png,0
-0.002108145505189896,image000044525.png,0
-0.0007552579045295715,image000046725.png,0
0.0013391630491241813,image000044747.png,0
0.0003339052200317383,image000014457.png,0
0.0011563146254047751,image000085147.png,0
0.0005050814943388104,image000022539.png,0
0.007691368460655212,image000029158.png,0
-0.005356044042855501,image000065113.png,0
0.0011601243168115616,image000075104.png,0
0.00400135014206171,image000005006.png,0
0.0017187439370900393,image000005183.png,0
0.0027845001313835382,image000029983.png,0
-0.0010418007150292397,image000003295.png,0
0.00037837191484868526,image000053745.png,0
-0.0005654094275087118,image000014861.png,0
-0.006174243055284023,image000027486.png,0
0.004082543775439262,image000059435.png,0
-0.0002561222354415804,image000039567.png,0
0.0003804308362305164,image000036868.png,0
0.009185031056404112,image000006475.png,0
0.0055557554587721825,image000075509.png,0
0.0032104772981256247,image000044379.png,0
-0.003152464982122183,image000064377.png,0
-0.0038066217675805088,image000042778.png,0
-0.006192569620907307,image000025369.png,0
0.002229343168437481,image000042626.png,0
0.004955011419951916,image000084077.png,0
-0.0003460512380115688,image000004425.png,0
0.002448186744004488,image000077806.png,0
0.0016855448484420776,image000006966.png,0
0.0006066462956368923,image000053046.png,0
-0.009167665615677832,image000039020.png,0
-0.0001389153767377138,image000044995.png,0
0.0005267956294119358,image000031034.png,0
0.0013194914208725095,image000003386.png,0
0.00297014438547194,image000084085.png,0
0.006532840430736542,image000056665.png,0
0.003590590320527553,image000007865.png,0
-0.0003290499444119632,image000052883.png,0
0.0017455506604164839,image000047233.png,0
-6.18435806245543e-05,image000030670.png,0
0.0006871368968859315,image000080710.png,0
0.0005130356294102967,image000010602.png,0
-0.0006673918105661869,image000053824.png,0
0.002474165288731456,image000077824.png,0
-0.0012052110396325588,image000043553.png,0
-0.007249820977449418,image000017722.png,0
-0.0010681092971935868,image000021768.png,0
0.0006667972193099558,image000055506.png,0
-0.0003930191742256284,image000018866.png,0
0.0031372455414384604,image000019767.png,0
0.001574901631101966,image000031401.png,0
0.003282371908426285,image000001770.png,0
-0.0028805651236325502,image000011080.png,0
0.005798838566988707,image000042811.png,0
0.0027171373367309566,image000050918.png,0
-0.0005002334364689888,image000031063.png,0
-0.0010247651953250168,image000065772.png,0
0.00038458785274997354,image000009079.png,0
0.005407078191637993,image000078109.png,0
0.0004898691549897194,image000028512.png,0
0.004049705341458321,image000001758.png,0
-0.002689304295927286,image000081880.png,0
-0.0015436608809977768,image000027762.png,0
-3.3552569220773876e-05,image000003177.png,0
-0.0012103127082809804,image000025755.png,0
-0.0029149395413696766,image000021997.png,0
-0.0009698913199827075,image000014231.png,0
-0.00032776320585981006,image000004408.png,0
0.002899468410760164,image000044293.png,0
-0.0003384474548511207,image000008029.png,0
-0.00437518022954464,image000021507.png,0
0.0003944772470276802,image000035776.png,0
0.0025474862195551395,image000015750.png,0
-0.0018232542788609864,image000015772.png,0
0.004620945081114769,image000067186.png,0
7.647860911674796e-05,image000032481.png,0
0.005901537835597992,image000064352.png,0
-0.0011255815625190735,image000050302.png,0
-0.000300015090033412,image000053882.png,0
-0.001512889750301838,image000051409.png,0
-0.0003656322369351983,image000051927.png,0
-2.8155336622148752e-06,image000076452.png,0
0.00012223084922879934,image000049649.png,0
-0.0054079415276646605,image000050608.png,0
-0.002819289918988943,image000015125.png,0
0.0006801005220040679,image000030223.png,0
0.007563997525721788,image000024841.png,0
-0.003444619243964553,image000038607.png,0
0.0018073506653308868,image000033744.png,0
0.0004076529294252396,image000009364.png,0
-0.0012021337170153856,image000049827.png,0
-0.0038010729476809506,image000079138.png,0
-0.004193538799881935,image000012145.png,0
-0.004506063647568226,image000030247.png,0
-0.0014750177506357431,image000045618.png,0
-0.004828139208257198,image000016815.png,0
0.00017413109890185297,image000016392.png,0
-0.0024779096711426973,image000083427.png,0
-0.005906791426241398,image000010117.png,0
0.0004360427556093782,image000081249.png,0
0.0001707973424345255,image000028050.png,0
0.0010465139057487247,image000075225.png,0
-0.008422473445534706,image000020630.png,0
-0.00033847708255052567,image000040028.png,0
0.002591067925095558,image000031997.png,0
0.002129739616066217,image000031108.png,0
-0.00021571386605501172,image000030226.png,0
-0.0009739978704601526,image000085821.png,0
-0.0015502739697694778,image000023921.png,0
0.0026839710772037506,image000011908.png,0
